"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-22","0.00","0.0","0.0","69","81","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-23","0.23","0.0","0.0","71","84","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-24","0.00","0.0","0.0","70","76","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-25","0.00","0.0","0.0","64","68","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-26","0.00","0.0","0.0","63","68","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-27","0.00","0.0","0.0","67","77","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-28","0.00","0.0","0.0","67","80","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-29","0.33","0.0","0.0","71","86","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-30","0.19","0.0","0.0","74","85","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-08-31","0.00","0.0","0.0","76","86","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-01","0.00","0.0","0.0","77","88","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-02","0.21","0.0","0.0","76","87","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-03","1.05","0.0","0.0","76","87","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-04","0.12","0.0","0.0","73","87","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-05","0.00","0.0","0.0","74","89","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-06","0.00","0.0","0.0","78","88","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-07","0.00","0.0","0.0","78","90","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-08","0.00","0.0","0.0","78","88","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-09","0.00","0.0","0.0","76","82","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-10","0.00","0.0","0.0","72","80","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-11","0.38","0.0","0.0","66","80","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-12","0.19","0.0","0.0","61","67","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-13","0.00","0.0","0.0","58","67","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-14","0.00","0.0","0.0","60","74","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-15","0.00","0.0","0.0","65","80","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-16","0.00","0.0","0.0","67","82","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-17","0.00","0.0","0.0","69","82","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-18","0.00","0.0","0.0","70","84","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-19","0.07","0.0","0.0","72","80","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-20","0.00","0.0","0.0","62","73","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-21","0.00","0.0","0.0","63","76","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-22","0.00","0.0","0.0","65","80","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-23","0.00","0.0","0.0","67","80","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-24","0.00","0.0","0.0","68","82","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-25","0.00","0.0","0.0","68","80","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-26","0.00","0.0","0.0","67","76","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-27","0.00","0.0","0.0","68","77","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-28","0.00","0.0","0.0","71","82","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-29","1.19","0.0","0.0","71","72","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-09-30","0.00","0.0","0.0","62","64","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-01","0.00","0.0","0.0","55","61","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-02","0.08","0.0","0.0","52","57","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-03","0.15","0.0","0.0","48","53","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-04","0.00","0.0","0.0","58","73","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-05","0.00","0.0","0.0","63","78","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-06","0.00","0.0","0.0","64","79","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-07","0.00","0.0","0.0","66","76","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-08","0.00","0.0","0.0","64","79","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-09","0.00","0.0","0.0","67","72","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-10","0.00","0.0","0.0","56","66","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-11","0.00","0.0","0.0","55","72","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-12","0.08","0.0","0.0","61","77","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-13","0.00","0.0","0.0","61","64","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-14","0.00","0.0","0.0","54","66","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-15","0.00","0.0","0.0","52","68","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-16","0.00","0.0","0.0","53","62","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-17","0.00","0.0","0.0","42","49","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-18","0.00","0.0","0.0","40","54","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-19","0.00","0.0","0.0","46","63","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-20","0.00","0.0","0.0","57","71","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-21","0.00","0.0","0.0","58","74","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-22","0.00","0.0","0.0","63","78","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-23","0.00","0.0","0.0","60","70","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-24","0.35","0.0","0.0","62","66","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-25","0.01","0.0","0.0","57","60","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-26","0.00","0.0","0.0","49","62","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-27","0.72","0.0","0.0","49","54","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-28","1.25","0.0","0.0","56","65","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-29","0.02","0.0","0.0","51","55","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-30","0.00","0.0","0.0","45","49","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-10-31","0.02","0.0","0.0","48","54","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-01","0.12","0.0","0.0","57","66","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-02","0.00","0.0","0.0","55","69","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-03","0.00","0.0","0.0","56","75","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-04","0.00","0.0","0.0","62","70","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-05","0.00","0.0","0.0","66","75","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-06","0.41","0.0","0.0","66","70","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-07","0.00","0.0","0.0","49","55","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-08","0.00","0.0","0.0","43","53","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-09","0.16","0.0","0.0","43","59","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-10","0.20","0.0","0.0","48","48","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-11","0.02","0.0","0.0","45","55","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-12","0.45","0.0","0.0","51","56","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-13","0.00","0.0","0.0","46","50","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-14","0.00","0.0","0.0","42","50","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-15","0.00","0.0","0.0","47","65","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-16","0.00","0.0","0.0","47","62","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-17","0.00","0.0","0.0","54","61","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-18","0.13","0.0","0.0","62","71","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-19","0.10","0.0","0.0","56","60","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-20","0.00","0.0","0.0","41","49","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-21","0.15","0.0","0.0","42","53","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-22","0.00","0.0","0.0","34","37","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-23","0.00","0.0","0.0","29","41","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-24","0.00","0.0","0.0","36","48","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-25","0.00","0.0","0.0","43","59","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-26","0.00","0.0","0.0","53","65","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-27","0.08","0.0","0.0","57","63","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-28","0.55","0.0","0.0","48","55","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-29","0.00","0.0","0.0","41","45","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-11-30","0.00","0.0","0.0","38","45","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-01","0.24","0.0","0.0","49","59","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-02","0.00","0.0","0.0","43","49","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-03","0.00","0.0","0.0","36","39","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-04","0.00","0.0","0.0","33","36","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-05","0.00","0.0","0.0","32","45","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-06","0.00","0.0","0.0","33","47","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-07","0.00","0.0","0.0","39","51","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-08","0.00","0.0","0.0","41","52","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-09","0.00","0.0","0.0","44","51","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-10","0.00","0.0","0.0","46","56","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-11","0.00","0.0","0.0","52","61","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-12","0.00","0.0","0.0","62","68","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-13","0.00","0.0","0.0","61","64","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-14","0.15","0.0","0.0","58","65","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-15","0.04","0.0","0.0","46","47","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-16","0.00","0.0","0.0","47","61","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-17","0.00","0.0","0.0","47","59","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-18","0.00","0.0","0.0","32","36","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-19","0.00","0.0","0.0","29","33","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-20","0.00","0.0","0.0","31","44","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-21","0.37","0.0","0.0","44","53","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-22","0.94","0.0","0.0","54","59","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-23","0.71","0.0","0.0","56","65","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-24","0.00","0.0","0.0","55","58","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-25","0.00","0.0","0.0","49","53","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-26","0.69","0.0","0.0","47","58","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-27","1.19","0.0","0.0","54","66","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-28","0.33","0.0","0.0","38","55","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-29","0.22","0.0","0.0","48","57","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-30","0.00","0.0","0.0","40","43","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2015-12-31","0.00","0.0","0.0","33","36","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-01","0.00","0.0","0.0","31","36","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-02","0.00","0.0","0.0","29","38","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-03","0.00","0.0","0.0","31","33","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-04","0.00","0.0","0.0","29","32","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-05","0.00","0.0","0.0","20","30","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-06","0.00","0.0","0.0","26","40","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-07","0.00","0.0","0.0","31","46","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-08","0.24","0.0","0.0","35","47","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-09","0.07","0.0","0.0","47","50","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-10","0.47","1.0","0.0","40","48","14"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-11","0.00","0.0","0.0","15","27","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-12","0.10","2.4","1.2","24","29","8"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-13","0.00","0.0","2.0","9","24","2"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-14","0.00","0.0","2.0","29","47","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-15","0.10","0.0","0.0","43","47","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-16","0.00","0.0","0.0","35","41","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-17","0.03","0.5","0.0","27","30","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-18","0.00","0.0","0.0","8","13","4"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-19","0.00","0.0","0.0","11","20","6"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-20","0.05","1.1","0.0","15","19","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-21","0.00","0.0","0.0","19","27","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-22","0.00","0.0","0.0","22","28","18"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-23","0.01","0.1","0.0","25","31","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-24","0.00","0.0","0.0","21","32","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-25","0.01","0.0","0.0","31","46","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-26","0.00","0.0","0.0","41","47","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-27","0.00","0.0","0.0","29","32","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-28","0.01","0.0","0.0","30","43","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-29","0.03","0.3","0.0","32","36","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-30","0.00","0.0","0.0","38","59","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-01-31","0.00","0.0","0.0","54","60","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-01","0.03","0.0","0.0","48","58","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-02","0.23","0.0","0.0","39","57","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-03","0.45","0.0","0.0","56","61","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-04","0.00","0.0","0.0","34","37","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-05","0.00","0.0","0.0","28","38","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-06","0.00","0.0","0.0","33","42","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-07","0.00","0.0","0.0","36","51","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-08","0.45","1.4","0.0","38","42","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-09","0.08","1.3","2.0","27","31","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-10","0.04","1.0","2.0","19","21","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-11","0.00","0.0","2.0","14","21","6"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-12","0.02","0.5","2.0","16","24","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-13","0.00","0.0","2.0","13","16","5"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-14","0.06","1.2","2.0","10","19","2"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-15","0.22","0.5","2.0","24","34","18"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-16","0.27","1.9","3.1","32","32","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-17","0.00","0.0","2.0","31","37","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-18","0.00","0.0","2.0","32","36","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-19","0.00","0.0","1.2","42","59","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-20","0.00","0.0","0.0","54","68","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-21","0.00","0.0","0.0","49","58","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-22","0.00","0.0","0.0","38","47","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-23","0.00","0.0","0.0","40","56","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-24","1.22","0.0","0.0","48","59","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-25","0.15","1.3","0.0","35","36","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-26","0.00","0.0","0.0","30","35","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-27","0.00","0.0","0.0","35","47","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-28","0.00","0.0","0.0","48","65","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-02-29","0.07","0.0","0.0","49","57","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-01","0.29","0.0","0.0","44","61","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-02","0.00","0.0","0.0","29","33","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-03","0.08","0.8","0.0","28","36","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-04","0.10","1.5","2.0","32","35","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-05","0.03","0.0","0.0","35","41","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-06","0.00","0.0","0.0","36","43","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-07","0.00","0.0","0.0","46","63","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-08","0.00","0.0","0.0","58","73","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-09","0.02","0.0","0.0","60","73","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-10","0.98","0.0","0.0","58","61","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-11","0.00","0.0","0.0","51","58","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-12","0.00","0.0","0.0","51","67","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-13","0.73","0.0","0.0","54","58","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-14","0.39","0.0","0.0","60","71","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-15","0.03","0.0","0.0","57","65","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-16","0.00","0.0","0.0","60","65","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-17","0.00","0.0","0.0","53","61","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-18","0.00","0.0","0.0","48","58","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-19","0.02","0.0","0.0","40","44","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-20","0.00","0.0","0.0","36","44","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-21","0.00","0.0","0.0","37","50","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-22","0.00","0.0","0.0","46","62","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-23","0.00","0.0","0.0","58","63","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-24","0.71","0.0","0.0","61","71","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-25","0.00","0.0","0.0","44","51","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-26","0.00","0.0","0.0","43","60","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-27","0.29","0.0","0.0","56","75","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-28","0.33","0.0","0.0","53","59","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-29","0.00","0.0","0.0","45","54","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-30","0.00","0.0","0.0","50","69","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-03-31","0.27","0.0","0.0","62","69","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-04-01","0.19","0.0","0.0","56","61","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-04-02","0.03","0.0","0.0","44","49","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-04-03","0.00","0.0","0.0","36","54","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-04-04","0.02","0.0","0.0","47","56","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2016-04-05","0.00","0.0","0.0","32","43","23"
